What's the IEEE standard for Ethernet?,IEEE 802.3,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21993743/,2019-01-22,9780134440903.jpg,,Ethernet
What's the main difference between a LAN and a WAN?,LANs typically connect nearby devices while in contrast WANs connect devices that are typically relatively far apart.,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 2. Fundamentals of Ethernet LANs,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch02.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21993707/,2019-01-22,9780134440903.jpg,,Ethernet
What are the layers of the OSI model?,,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992674/,2019-01-22,9780134440903.jpg,01fig15.jpg,TCP/IP
What's the unit of data encapsulated by Ethernet called?,A frame,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992636/,2019-01-22,9780134440903.jpg,01fig14.jpg,TCP/IP Ethernet
What's the unit of data encapsulated by IP called?,A packet,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992623/,2019-01-22,9780134440903.jpg,01fig14.jpg,TCP/IP
What's the unit of data encapsulated by TCP called?,A segment,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992614/,2019-01-22,9780134440903.jpg,01fig14.jpg,TCP/IP
What is encapsulation?,The term encapsulation refers to the process of putting headers (and sometimes trailers) around some data.,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992568/,2019-01-22,9780134440903.jpg,01fig13.jpg,TCP/IP
What are the two major versions of IP that are used today?,IP version 4 (IPv4) and IP version 6 (IPv6),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992539/,2019-01-22,9780134440903.jpg,,TCP/IP
What's the process called when two adjacent layers in a networking architectural model work together?,Adjacent-layer interaction,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21992492/,2019-01-22,9780134440903.jpg,,TCP/IP
What is the communication between two devices at a specific layer of a networking model called?,Same-layer interaction,"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21991814/,2019-01-22,9780134440903.jpg,,TCP/IP
What are the two most common transport layer protocols?,The Transmission Control Protocol (TCP) and the User Datagram Protocol (UDP),"CCENT/CCNA ICND1 100-105 Official Certification Guide, First Edition",Wendell Odom,Chapter 1. Introduction to TCP/IP Networking,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/,https://www.safaribooksonline.com/library/view/ccentccna-icnd1-100-105/9780134440903/ch01.html,https://www.safaribooksonline.com/a/ccentccna-icnd1-100-105/21991568/,2019-01-22,9780134440903.jpg,,TCP/IP
